,Control_1,Hot_1,Control_2,Hot_2,pval.heat,padj.heat
isogroup240554,7.18242783824843,7.28364638654261,6.87173679693655,7.05485404242233,0.608442786137718,0.920143178688049
isogroup240556,11.2971784331875,11.21125168326,11.3387208795084,11.2703479832406,0.589533769965308,0.914966708314623
isogroup240564,10.3980315288789,10.4770467429317,10.4537208841883,10.2258461612371,0.704458093874288,0.945971828265172
isogroup240571,7.21651042805592,7.31389752964336,6.40673007389479,6.9585772991952,0.467075778808589,0.854344978302275
isogroup240574,8.26611259037682,8.22958603074573,8.09227548942772,8.22126250469959,0.832451985239287,0.97057102481993
isogroup240586,6.37541579837861,6.17163297147707,5.86602459329987,6.22690891631237,0.865508052201133,0.97677938466953
isogroup240588,3.17979737827895,2.91034226223563,2.86501453677059,2.66678590725193,0.334773889491442,0.772656074780332
isogroup240589,9.72821939820802,8.51527634580133,9.43918968984659,8.26948132215597,7.50883607042015e-08,1.10232120620611e-06
isogroup240599,4.49797799335587,5.0012753430639,4.46046850477167,4.86211046469039,0.0759033507407554,0.368150232513119
isogroup240603,6.7583936935357,7.47386760262068,6.43189523706297,6.97332049174129,0.0419722438503322,0.248012334091963
isogroup240611,10.493321081692,10.2638543545225,10.4859644910336,10.2710354971655,0.139636744561815,0.526544229379252
isogroup240613,6.16387527016942,6.57145095585848,5.75691062282448,5.98976929885012,0.329590432887762,0.768138918527943
isogroup240619,6.17444919626725,6.06577805515867,6.12309213924732,5.7918100187856,0.449946207144206,0.845334834299644
isogroup240620,8.32419788721777,8.66353817428605,8.44308354650279,8.83479344555923,0.0803164838396388,0.382687153924938
isogroup240622,4.60419069053316,4.32826075641264,4.93682026772591,4.7015700332059,0.407513259392708,0.821236321138255
isogroup240625,8.07101169129809,8.16660291548192,7.94159206289384,8.24701147508086,0.348923421891348,0.782843980859601
isogroup240627,4.49727352640173,4.51054749660637,4.23002860836769,4.48133214872565,0.626791191533534,0.923854443617307
isogroup240630,7.58225874736173,7.34437511608782,7.86802384174982,7.43987441695642,0.160671435351161,0.567322613664434
isogroup240631,7.36003312190742,7.45694963671649,6.44078794979032,7.09222415316009,0.442379247945322,0.840581168599839
isogroup240632,11.2320797253199,10.6475315372803,11.1255376936397,10.6816782781227,0.000581770265960307,0.00597946671111074
isogroup240636,4.76969801075538,4.65020796405788,4.33307395057553,4.57762081760788,0.887947870350656,0.97803587380379
isogroup240639,5.69846368206372,5.54124096950162,5.5103035339572,5.91554809342185,0.645656433777026,0.929794895811326
isogroup240642,4.80051841863208,4.86253748985878,4.39849283377029,4.6592576721898,0.615086943662262,0.920448694599895
isogroup240646,5.45246077019303,5.51223627852095,5.20560618737333,5.69872665236875,0.33101748232479,0.769070933132851
isogroup240647,7.44975224928487,7.7890985033173,7.73935441366798,7.7897399372547,0.448557589805158,0.844377875844422
isogroup240648,6.54802247293061,6.39364413596595,6.11261341674834,6.16116666332512,0.827923110723099,0.97057102481993
isogroup240652,6.74213022639771,7.28849927311012,7.09475988360204,7.07030838806465,0.373261962024973,0.803621443171536
isogroup240659,7.88090113737013,7.85141812859931,7.80046879399856,8.12837418094538,0.511151910099033,0.879203234245096
isogroup240660,3.58348749251156,3.60398641326443,3.78255565113106,3.5579468515819,0.615892230140613,0.920448694599895
isogroup240664,5.83490475750951,5.71174448954585,5.89549227287659,5.7781442377154,0.644612392465029,0.929346733902795
isogroup240666,6.96387625946115,7.71842974268147,6.65621641359103,7.47125448397873,0.00421364102517261,0.0363316349063785
isogroup240669,6.33284164704729,6.56775503631562,6.19024411252965,6.90316123695777,0.0906243908518137,0.413058807736522
isogroup240672,4.99551880348534,4.69876453909563,4.73011315316964,4.57278557575555,0.382175443022964,0.807464806021409
isogroup240678,6.63149162556514,5.96675163413019,6.71151305080295,6.42726975851663,0.139990875548977,0.526915427922475
isogroup240680,8.04664685202974,8.19986279338889,7.9732650399177,8.14625803462506,0.436365944574497,0.837867337788861
isogroup240682,7.85536151244781,7.72867665472987,7.65470021798409,7.73694639843938,0.914832281134243,0.981718191641016
isogroup240685,5.73270985244391,5.72471852251429,5.73649446622809,5.72308073032169,0.967182928336554,0.993412214193128
isogroup240696,6.72891908007803,3.6578533421278,6.68996253835956,3.68288707079982,1.00174002493097e-23,4.62596247927505e-22
isogroup240697,3.48021858828109,3.85903128755099,3.32153847298013,3.97721771523832,0.0268763065166444,0.175562977656296
isogroup240704,7.46954113539928,7.82112353259171,7.77858017765548,7.98595733450578,0.281343405189967,0.72663720593041
isogroup240713,3.15385113948262,3.30846626239338,3.30769291737549,3.25434044006724,0.814696073905594,0.969138154487383
isogroup240715,5.66858952824626,5.91871631282037,5.92646659857016,5.94318085967837,0.657037374780871,0.933142501777863
isogroup240720,7.71647312586547,8.19707424285714,8.31785110236393,8.65875311278702,0.218132951865229,0.655052152246574
isogroup240723,4.2313890948094,4.82020321356293,3.87003124105152,4.40878571667894,0.0715689587993759,0.355485746905318
isogroup240724,3.00157128022734,2.56293759641075,2.78926355474921,2.68248176331331,0.136591509460428,0.521623262674222
isogroup240729,3.30300630459966,3.68819943456469,3.32002651681007,3.43539118439405,0.219359813711364,0.656850966496959
isogroup240738,8.38552273459327,8.30296853253567,9.01229096781634,8.7110976151622,0.481154553591141,0.861485699959529
isogroup240742,8.84564002304471,8.74449869882588,9.01643528679131,8.91802794748545,0.620768345438224,0.92146567750237
isogroup240746,10.0970482174355,9.209688029858,9.75366183020806,9.23556797693259,0.000498811994691422,0.00516221879754098
isogroup240749,8.80170030307533,8.79461614186785,8.1593225086581,8.71160422925922,0.410073195099527,0.822635844681485
isogroup240752,4.18561300007215,4.346756390661,4.19647022407746,4.31897178924484,0.542297643763719,0.891392786493355
isogroup240757,9.73814105498267,9.58427250526746,9.70837762462375,9.62244057451703,0.467863752339917,0.854867228881883
isogroup240760,9.33606735709184,9.25636528962297,9.73195169844563,9.37496902728843,0.291011466295826,0.734217441343695
isogroup240761,7.0928552191584,7.46880293311299,6.71546331757763,7.45898287096397,0.0411842501033662,0.244583410376115
isogroup240765,8.18052822663125,8.17089987434312,8.44394589359207,8.27726596973934,0.667306224091824,0.936432619201379
isogroup240777,6.69144485728057,6.54970011821281,6.78048793907022,6.08538571088955,0.194445792887189,0.621487658305194
isogroup240778,4.4768185512151,4.71608434293903,4.77545533864024,4.70982832900053,0.787138787360114,0.963383077091228
isogroup240779,7.46603030054355,8.0839836065026,7.77904843723091,8.15706019230679,0.0451342542370018,0.261265209041858
isogroup240782,7.62505066327238,7.39531297844502,7.6004702606119,7.33334238811803,0.273404967050337,0.715904494267142
isogroup240783,7.70859249091891,7.55046361101209,7.78298433848095,7.68558720963361,0.575614593213277,0.907501503476148
isogroup240790,7.47464226679359,7.63360390757119,7.29967622312939,7.49842832430178,0.456306729282956,0.849155970082268
isogroup240802,6.93763991975448,6.96545213337771,6.62701759879829,6.88361225640364,0.613553837176879,0.920406842815863
isogroup240811,5.70807547330309,6.08329492314147,5.45421605484708,5.25403762428833,0.674952473885012,0.939558090305841
isogroup240813,6.14355707753974,7.03497543844318,6.31395589624742,7.08325740121891,0.00183119771826247,0.0171334424422674
isogroup240818,8.16680443864669,8.14215184185407,8.45207598501875,8.24530448799689,0.581302647271942,0.910273123378156
isogroup240830,7.08333284204929,7.52159207880996,6.47899156651113,7.1298126714593,0.11913433894905,0.483688835508775
isogroup240831,8.08424411384835,8.22224573984353,8.20987934953987,8.45604996596301,0.388936967865079,0.811416302402995
isogroup240837,3.85473647092848,3.69383501168943,3.59935430932989,3.72257061346949,0.908337022345637,0.980581674398315
isogroup240838,8.0028656604309,6.82103931340523,8.35420259544899,7.33540162712355,0.000338092893935297,0.00357983265858529
isogroup240841,7.72274635941688,7.58184030267965,7.61694027038741,7.66732149118819,0.844244567365175,0.972267862473977
isogroup240843,5.57590288173886,5.46178070229566,5.9207952656603,5.79830222340666,0.696009686784734,0.945148843152455
isogroup240844,6.84370017506637,6.94118837345239,6.10244792506817,6.57744539917852,0.507640568018345,0.877069411973729
isogroup240849,4.66569326145551,4.45519295464502,4.40195048302812,4.44527080771924,0.722451611088347,0.950706987277529
isogroup240851,7.20507869654215,7.33784097081068,6.68938603480826,7.41633029716198,0.166125757531919,0.578226429438548
isogroup240852,4.7400544151171,5.02541211837934,4.99063358460371,5.20824033426584,0.380867124875746,0.80719853946154
isogroup240861,8.96037503509288,9.03498104403886,9.32035218667158,9.27116723271331,0.988039285129142,0.99753908106063
isogroup240863,9.60081848385364,9.5659617718296,9.57923430829671,9.72580718629029,0.741459654677922,0.955852224228903
isogroup240865,7.99648478588169,7.66959158089798,8.02136102219607,7.77218213285208,0.185086900356701,0.609111211839027
isogroup240876,7.56910936859405,7.65538476467851,7.13034971519331,7.53839178199641,0.396581089493884,0.815724995807383
isogroup240877,7.3177036274688,7.32634945112177,7.40885248408577,7.37471185553686,0.950661619674327,0.990239141079821
isogroup240887,11.3894489521476,9.89992962948159,10.5847260025769,9.63824197511636,2.33267252363972e-05,0.000280090598869078
isogroup240893,7.64960940472532,7.85899649338561,7.70813663204946,7.94255355713871,0.316352102241832,0.756927236239362
isogroup240899,7.32295842409627,6.43267210435485,7.46074641845069,7.02979443550256,0.0515284400639173,0.286269193915446
isogroup240901,9.44238710920587,9.25041839475853,9.44280424728475,9.44450506173315,0.62478565298129,0.922958447585085
isogroup240903,3.45757407037001,3.3334522178953,3.14243090374632,3.47838301493799,0.687857804135438,0.94319419104856
isogroup240921,8.84677988775189,9.06353233233027,9.29268550986434,9.25630394916398,0.767416152446117,0.959216519173559
isogroup240924,4.35067948705855,4.52622510664806,4.03234786240749,4.00632892672499,0.755305840198164,0.957251777145261
isogroup240928,4.66435384146658,4.68696704359297,4.70598022168103,4.59656514758397,0.862399664139067,0.975834542911685
isogroup240931,5.8089903060414,5.48902181122778,4.80484694771764,4.8234920665869,0.640545529419636,0.927885636183238
isogroup240932,9.35013280164968,9.50315315256856,9.43253481879578,9.51560051499995,0.497124735957289,0.869957540251416
isogroup240936,2.22788197001482,2.16070327711633,2.24977215445499,2.23228589274457,0.767937315705608,0.959216519173559
isogroup240937,7.30966129937026,6.83297026143449,7.33793362403284,6.96138665976335,0.0771357180797135,0.372483728254879
isogroup240941,7.64303925362024,7.42085644612636,8.13579300297295,7.87591539627343,0.426829552156936,0.832327054756312
isogroup240948,11.6770705771237,11.5271792876791,11.8235963194987,11.6385498101994,0.276692037869168,0.720177125805551
isogroup240955,9.52129736125805,9.4206273708884,9.4722966472966,9.52434626217219,0.894649347459547,0.97910524764697
isogroup240964,7.69642810860489,7.67152533716558,7.43641666160801,7.43827635884228,0.966352756550226,0.993233486402608
isogroup240965,6.50496772562146,6.33339937130295,6.24179846990536,6.48444329475228,0.904571460847669,0.980264583154846
isogroup240971,6.78821191654048,6.76003078514619,6.55649107440972,6.7526548069638,0.75717590187889,0.958096599729288
isogroup240973,7.05353499674621,7.34981144628263,7.5466161886179,7.4513725995522,0.801124953669857,0.965700034038998
isogroup240980,4.81446852521274,5.62448842918825,4.98305931447078,5.43899710334779,0.0247457016474274,0.164831368630096
isogroup240988,11.1741699127196,10.3415256600374,11.1621239859115,10.3654205338649,1.64403161716972e-08,2.50726227943201e-07
isogroup240991,7.80752236797244,7.97939225936376,7.69628421827603,7.9557944184243,0.324631875674157,0.764516282979839
isogroup240992,5.33518748808321,5.62636871092271,5.013165775035,5.34089529723724,0.303840053750575,0.746847640693601
isogroup240994,-0.0512737410295387,-0.124427985391054,-0.0585317957723139,-0.124503790239176,0.265813428461346,NA
isogroup240995,7.48645469685077,6.31367217186655,7.56088095937589,6.88952635533248,0.00472944787987388,0.0403360981622353
isogroup240999,5.60154538603925,5.38319666221911,5.35830345986077,5.43071075190634,0.775263080554755,0.960617100283423
isogroup241000,10.7506142922929,7.90690730227699,10.4885698090354,8.14248236808391,6.65787754329728e-37,7.31745127858659e-35
isogroup241004,3.141950391606,3.43308233483019,3.27193286174353,3.42860830669373,0.274952363301626,0.717906978364049
isogroup241015,5.74663604069693,5.54323084570488,5.80846032748654,5.47109235237098,0.300389671643392,0.743130871355486
isogroup241028,3.72661515415415,3.89824846131697,3.61720291580075,3.71982957200145,0.528011801642054,0.887638975592167
isogroup241039,8.17007629300464,7.89381678675629,8.23260252604802,8.00346529330934,0.233541100415068,0.670408946794847
isogroup241042,6.08702342869145,6.1477848759683,5.85596384530537,6.205489119866,0.459227425566105,0.850414823087241
isogroup241043,7.83098582242869,7.55977448311708,8.22645520178774,7.81932195035394,0.186621713211002,0.609840547868498
isogroup241049,7.99021142240899,8.00532177453415,7.49636741836425,7.45002558900043,0.983395856288554,0.996880285726686
isogroup241066,9.0054793710028,9.04727617166849,9.25400683613165,9.34546965881063,0.761758065533765,0.959216519173559
isogroup241073,7.28685792179901,7.92107317005096,7.39277724821222,7.71992811695494,0.0459843785308965,0.264699184518282
isogroup241078,6.58925395691862,6.28502255152123,7.15851941330623,6.53102132724996,0.117496840289912,0.480301817640116
isogroup241079,8.26946809583845,8.49717296608862,8.41617615551692,8.59665753418687,0.33090690058573,0.769070933132851
isogroup241090,9.32230505563425,8.88573508669516,9.43809127635382,9.26046415004236,0.191200988292852,0.61671969068564
isogroup241091,3.75950168456258,4.15239325161824,3.85419167495894,3.93220489822272,0.307629700227107,0.748462697453378
isogroup241092,7.42230754861544,7.19987983955452,7.32480938468191,7.31111509817241,0.622853993887313,0.922103570831846
isogroup241097,5.69847727709026,5.36330160872605,6.08448976545363,5.51528869592553,0.106790378316655,0.454451775149297
isogroup241102,7.00543167383632,7.40817229061738,7.13830557562525,7.48969709588784,0.122551774838221,0.490889739519669
isogroup241103,8.42747488465953,8.82077139135713,8.63409381635067,8.9817446753254,0.0831426379818659,0.390800603440473
isogroup241105,5.27350364292225,4.37202242169671,5.08532322216389,4.26608749851647,0.000783106981826756,0.00792043049226742
isogroup241109,5.1070843119272,5.20188368231206,5.04796548492916,4.96838250543995,0.956748199331947,0.99103257125026
isogroup241111,7.0159288310974,6.96910850097726,6.35010349212175,7.14816595858628,0.315174895558709,0.756515265686423
isogroup241112,6.54938996579116,6.7942375873817,5.8731478479892,6.7400678990725,0.134554110829473,0.518405952590485
